Product History,,Product,AWP01,Store,376,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Transaction Date,Transaction Type,Reference Number,Customer Vendor #,Customer/Vendor Name,Receiving PO Number,Inventory Quantity,Non-Inventory Quantity,Price,Cost,Inventory Balance,Transaction Date,Transaction Type,Reference Number,Created By,Created Date,Created Time,Last Changed By,Last Changed Date,Last Changed Time
02/15/22,INVC,3760020047,2854962,PENSKE #0456 - LOUISVILLE,,0,3,75,50,0,02/15/22,INVC,3760020047,U651RLW   ,02/07/22,11:02:58,U651RLW   ,02/07/22,11:02:58
02/14/22,INVC,3760020266,2854962,PENSKE #0456 - LOUISVILLE,,0,4,75,50,0,02/14/22,INVC,3760020266,U651RLW   ,02/11/22,13:53:55,U651RLW   ,02/11/22,13:53:55
02/14/22,INVC,3760020245,2857412,PENSKE #5471 - JEFFVILLE,,0,2,75,50,0,02/14/22,INVC,3760020245,U651RLW   ,02/11/22,10:17:21,U651RLW   ,02/11/22,10:17:21
02/11/22,INVC,3760020218,2854960,PENSKE #0470 - E. LVILLE,,0,3,75,50,0,02/11/22,INVC,3760020218,U651RLW   ,02/10/22,11:30:24,U651RLW   ,02/10/22,11:30:24
02/09/22,INVC,3760020141,2854962,PENSKE #0456 - LOUISVILLE,,0,2,75,50,0,02/09/22,INVC,3760020141,U651KAW   ,02/08/22,14:10:25,U651KAW   ,02/08/22,14:10:25
02/03/22,INVC,3760019934,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,02/03/22,INVC,3760019934,U651RLW   ,02/02/22,12:29:13,U651RLW   ,02/02/22,12:29:13
02/02/22,INVC,3760019879,2854960,PENSKE #0470 - E. LVILLE,,0,4,75,50,0,02/02/22,INVC,3760019879,U651RLW   ,02/01/22,12:09:00,U651RLW   ,02/01/22,12:09:00
02/02/22,INVC,3760019873,2854962,PENSKE #0456 - LOUISVILLE,,0,3,75,50,0,02/02/22,INVC,3760019873,U651KAW   ,02/01/22,10:39:21,U651KAW   ,02/01/22,10:39:21
02/01/22,INVC,3760019819,9821021,TRANSFERS TO #372 J'VILLE,,0,12,50,50,0,02/01/22,INVC,3760019819,U651KAW   ,02/01/22,07:55:36,U651KAW   ,02/01/22,07:55:36
02/01/22,INVC,3760019694,2857412,PENSKE #5471 - JEFFVILLE,,0,2,75,50,0,02/01/22,INVC,3760019694,U651RLW   ,01/28/22,09:39:37,U651TAH   ,02/01/22,08:02:09
01/28/22,INVC,3760019411,2857412,PENSKE #5471 - JEFFVILLE,,0,2,75,50,0,01/28/22,INVC,3760019411,U651RLW   ,01/21/22,10:43:55,U651RLW   ,01/21/22,10:43:55
01/27/22,INVC,3760019666,2854155,"M & M CARTAGE CO., INC.",,0,21,70.5,50,0,01/27/22,INVC,3760019666,U651RLW   ,01/27/22,12:25:04,U651RLW   ,01/27/22,12:25:04
01/27/22,INVC,3760019556,2854960,PENSKE #0470 - E. LVILLE,,0,4,75,50,0,01/27/22,INVC,3760019556,U651RLW   ,01/25/22,13:34:58,U651RLW   ,01/25/22,13:34:58
01/26/22,INVC,3760019632,9821024,TRANSFERS TO #373 E-TOWN,,0,4,50,50,0,01/26/22,INVC,3760019632,U651KAW   ,01/26/22,13:09:40,U651KAW   ,01/26/22,13:09:40
01/24/22,INVC,3760018995,2856688,VITCO INC,,0,2,75,50,0,01/24/22,INVC,3760018995,U651EMH   ,01/12/22,16:07:32,U651EMH   ,01/12/22,16:07:32
01/20/22,INVC,3760019297,2854962,PENSKE #0456 - LOUISVILLE,,0,2,75,50,0,01/20/22,INVC,3760019297,U651RLW   ,01/19/22,10:14:07,U651RLW   ,01/19/22,10:14:07
01/20/22,INVC,3760019273,2854028,LEWIS TRANSPORT,,0,4,75,50,0,01/20/22,INVC,3760019273,U651RLW   ,01/19/22,07:08:18,U651RLW   ,01/19/22,07:08:18
01/19/22,INVC,3760019307,9821021,TRANSFERS TO #372 J'VILLE,,0,9,50,50,0,01/19/22,INVC,3760019307,U651TAH   ,01/19/22,12:17:05,U651TAH   ,01/19/22,12:17:05
01/19/22,INVC,3760019266,2854155,"M & M CARTAGE CO., INC.",,0,13,70.5,50,0,01/19/22,INVC,3760019266,U651RLW   ,01/18/22,14:16:33,U651RLW   ,01/18/22,14:16:33
01/19/22,INVC,3760019266,2854155,"M & M CARTAGE CO., INC.",,0,19,70.5,50,0,01/19/22,INVC,3760019266,U651RLW   ,01/18/22,14:16:09,U651RLW   ,01/18/22,14:16:09
01/18/22,INVC,3760019234,2857412,PENSKE #5471 - JEFFVILLE,,0,1,75,50,0,01/18/22,INVC,3760019234,U651TAH   ,01/18/22,10:15:36,U651TAH   ,01/18/22,10:15:36
01/17/22,INVC,3760019028,2854960,PENSKE #0470 - E. LVILLE,,0,2,75,50,0,01/17/22,INVC,3760019028,U651RLW   ,01/13/22,11:42:36,U651RLW   ,01/13/22,11:42:36
01/14/22,INVC,3760019086,9821027,TRANSFERS TO #374 SEYMOUR,,0,6,50,50,0,01/14/22,INVC,3760019086,U651RKH   ,01/14/22,08:13:50,U651RKH   ,01/14/22,08:13:50
01/11/22,INVC,3760018937,9821021,TRANSFERS TO #372 J'VILLE,,0,3,50,50,0,01/11/22,INVC,3760018937,U651KAW   ,01/11/22,15:13:29,U651KAW   ,01/11/22,15:13:29
01/10/22,VINV,3760018825,5521407,VOID,,0,8,50,50,0,01/10/22,VINV,3760018825,U651KAW   ,01/10/22,11:13:45,U651KAW   ,01/10/22,11:13:45
01/10/22,INVC,3760018826,2854155,"M & M CARTAGE CO., INC.",,0,8,70.5,50,0,01/10/22,INVC,3760018826,U651KAW   ,01/10/22,11:14:53,U651KAW   ,01/10/22,11:15:18
01/05/22,INVC,3760018705,2852291,ERNST CONCRETE KENTUCKIAN,,0,8,80,50,0,01/05/22,INVC,3760018705,U651TLG   ,01/05/22,14:15:16,U651TLG   ,01/05/22,14:15:23
01/05/22,INVC,3760018675,9821021,TRANSFERS TO #372 J'VILLE,,0,8,50,50,0,01/05/22,INVC,3760018675,U651RLW   ,01/05/22,10:59:16,U651RLW   ,01/05/22,10:59:16
01/05/22,INVC,3760018674,9821021,TRANSFERS TO #372 J'VILLE,,0,7,50,50,0,01/05/22,INVC,3760018674,U651RLW   ,01/05/22,10:58:26,U651RLW   ,01/05/22,10:58:26
01/04/22,INVC,3760018521,2854960,PENSKE #0470 - E. LVILLE,,0,1,75,50,0,01/04/22,INVC,3760018521,U651KAW   ,01/03/22,10:10:52,U651KAW   ,01/03/22,10:10:52
01/04/22,INVC,3760018372,2854962,PENSKE #0456 - LOUISVILLE,,0,3,75,50,0,01/04/22,INVC,3760018372,U651KAW   ,01/03/22,10:17:06,U651KAW   ,01/03/22,10:17:06
12/29/21,INVC,3760018366,2857412,PENSKE #5471 - JEFFVILLE,,0,3,75,50,0,12/29/21,INVC,3760018366,U651KAW   ,12/28/21,10:42:25,U651KAW   ,12/28/21,10:42:25
12/28/21,VINV,3760018364,2857883,VOID,,0,3,75,50,0,12/28/21,VINV,3760018364,U651KAW   ,12/28/21,10:35:15,U651KAW   ,12/28/21,10:35:15
12/28/21,INVC,3760018350,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,12/28/21,INVC,3760018350,U651TAH   ,12/28/21,10:04:46,U651TAH   ,12/28/21,10:04:46
12/22/21,INVC,3760018190,2854960,PENSKE #0470 - E. LVILLE,,0,2,75,50,0,12/22/21,INVC,3760018190,U651RLW   ,12/21/21,12:47:51,U651RLW   ,12/21/21,12:47:51
12/21/21,INVC,3760018179,2854155,"M & M CARTAGE CO., INC.",,0,12,70.5,50,0,12/21/21,INVC,3760018179,U651RLW   ,12/21/21,11:27:40,U651RLW   ,12/21/21,11:27:40
12/20/21,INVC,3760017585,2853839,SMITH CREEK LOGISTICS,,0,4,70,50,0,12/20/21,INVC,3760017585,U651JLE   ,12/09/21,09:13:10,U651JLE   ,12/09/21,09:13:18
12/17/21,INVC,3760018072,9821021,TRANSFERS TO #372 J'VILLE,,0,4,50,50,0,12/17/21,INVC,3760018072,U651RLW   ,12/17/21,14:54:47,U651RLW   ,12/17/21,14:54:47
12/17/21,INVC,3760017949,2854960,PENSKE #0470 - E. LVILLE,,0,1,75,50,0,12/17/21,INVC,3760017949,U651RLW   ,12/16/21,13:48:28,U651RLW   ,12/16/21,13:48:28
12/17/21,INVC,3760017870,2854960,PENSKE #0470 - E. LVILLE,,0,1,75,50,0,12/17/21,INVC,3760017870,U651RLW   ,12/14/21,14:40:19,U651TAH   ,12/17/21,09:12:32
12/17/21,INVC,3760017829,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,12/17/21,INVC,3760017829,U651KAW   ,12/14/21,12:45:00,U651KAW   ,12/14/21,12:45:00
12/17/21,INVC,3760017820,2854960,PENSKE #0470 - E. LVILLE,,0,1,75,50,0,12/17/21,INVC,3760017820,U651KAW   ,12/14/21,12:31:40,U651KAW   ,12/14/21,12:31:40
12/17/21,INVC,3760017804,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,12/17/21,INVC,3760017804,U651KAW   ,12/14/21,11:32:00,U651KAW   ,12/14/21,11:32:00
12/14/21,INVC,3760017612,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,12/14/21,INVC,3760017612,U651KAW   ,12/09/21,12:45:51,U651KAW   ,12/09/21,12:45:51
12/07/21,INVC,3760017481,2853148,"REPUBLIC SERVICES, INC. 3077",,0,4,75,50,0,12/07/21,INVC,3760017481,U651KAW   ,12/07/21,08:21:58,U651KAW   ,12/07/21,08:21:58
12/07/21,INVC,3760017480,9821024,TRANSFERS TO #373 E-TOWN,,0,4,50,50,0,12/07/21,INVC,3760017480,U651RLW   ,12/07/21,07:59:51,U651RLW   ,12/07/21,07:59:51
12/06/21,INVC,3760017423,9821021,TRANSFERS TO #372 J'VILLE,,0,7,50,50,0,12/06/21,INVC,3760017423,U651TAH   ,12/06/21,10:00:00,U651TAH   ,12/06/21,10:00:00
12/06/21,INVC,3760017405,2854962,PENSKE #0456 - LOUISVILLE,,0,2,75,50,0,12/06/21,INVC,3760017405,U651RLW   ,12/03/21,11:46:24,U651RLW   ,12/03/21,11:46:24
12/06/21,INVC,3760017315,2854960,PENSKE #0470 - E. LVILLE,,0,6,75,50,0,12/06/21,INVC,3760017315,U651KAW   ,12/02/21,09:18:05,U651KAW   ,12/02/21,09:18:05
12/03/21,INVC,3760017342,2854155,"M & M CARTAGE CO., INC.",,0,8,70.5,50,0,12/03/21,INVC,3760017342,U651RLW   ,12/02/21,12:13:55,U651RLW   ,12/02/21,12:13:55
12/02/21,INVC,3760017266,2854155,"M & M CARTAGE CO., INC.",,0,16,70.5,50,0,12/02/21,INVC,3760017266,U651TAH   ,12/01/21,11:16:35,U651RLW   ,12/01/21,11:18:14
11/30/21,INVC,3760017137,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,11/30/21,INVC,3760017137,U651KAW   ,11/27/21,10:22:58,U651KAW   ,11/27/21,10:22:58
11/30/21,INVC,3760017084,2854960,PENSKE #0470 - E. LVILLE,,0,1,75,50,0,11/30/21,INVC,3760017084,U651KAW   ,11/26/21,09:01:04,U651KAW   ,11/26/21,09:01:04
11/29/21,INVC,3760017162,9821021,TRANSFERS TO #372 J'VILLE,,0,6,50,50,0,11/29/21,INVC,3760017162,U651RLW   ,11/29/21,11:00:17,U651RLW   ,11/29/21,11:00:17
11/29/21,INVC,3760017111,2854155,"M & M CARTAGE CO., INC.",,0,20,70.5,50,0,11/29/21,INVC,3760017111,U651TAH   ,11/26/21,13:37:13,U651RLW   ,11/29/21,09:05:13
11/23/21,INVC,3760016990,2854155,"M & M CARTAGE CO., INC.",,0,7,70.5,50,0,11/23/21,INVC,3760016990,U651RLW   ,11/23/21,11:33:06,U651RLW   ,11/23/21,11:33:12
11/23/21,INVC,3760016985,2854155,"M & M CARTAGE CO., INC.",,0,10,70.5,50,0,11/23/21,INVC,3760016985,U651RLW   ,11/23/21,11:18:17,U651RLW   ,11/23/21,11:18:17
11/23/21,INVC,3760016962,2855616,BEST-ONE BOWLING GREEN,,0,2,50,50,0,11/23/21,INVC,3760016962,U651RLW   ,11/23/21,07:27:29,U651RLW   ,11/23/21,07:27:29
11/23/21,INVC,3760016962,2855616,BEST-ONE BOWLING GREEN,,0,2,75,50,0,11/23/21,INVC,3760016962,U651RLW   ,11/23/21,07:26:54,U651RLW   ,11/23/21,07:27:42
11/22/21,INVC,3760016813,2857412,PENSKE #5471 - JEFFVILLE,,0,2,75,50,0,11/22/21,INVC,3760016813,U651RLW   ,11/19/21,09:27:18,U651RLW   ,11/19/21,09:27:18
11/17/21,INVC,3760016621,2854960,PENSKE #0470 - E. LVILLE,,0,2,75,50,0,11/17/21,INVC,3760016621,U651RLW   ,11/16/21,12:46:44,U651RLW   ,11/16/21,12:46:44
11/15/21,INVC,3760016511,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,11/15/21,INVC,3760016511,U651RLW   ,11/12/21,10:56:06,U651RLW   ,11/12/21,10:56:06
11/15/21,INVC,3760016428,2854960,PENSKE #0470 - E. LVILLE,,0,1,75,50,0,11/15/21,INVC,3760016428,U651RLW   ,11/11/21,10:43:55,U651RLW   ,11/11/21,10:43:55
11/12/21,INVC,3760016332,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,11/12/21,INVC,3760016332,U651RLW   ,11/10/21,10:51:53,U651RLW   ,11/10/21,10:51:53
11/12/21,INVC,3760016285,2854960,PENSKE #0470 - E. LVILLE,,0,2,75,50,0,11/12/21,INVC,3760016285,U651RLW   ,11/09/21,12:33:03,U651RLW   ,11/09/21,12:33:03
11/11/21,INVC,3760016095,2854960,PENSKE #0470 - E. LVILLE,,0,2,75,50,0,11/11/21,INVC,3760016095,U651RLW   ,11/04/21,14:22:16,U651RLW   ,11/04/21,14:22:26
11/10/21,INVC,3760016233,2854962,PENSKE #0456 - LOUISVILLE,,0,2,75,50,0,11/10/21,INVC,3760016233,U651RLW   ,11/08/21,12:14:44,U651RLW   ,11/08/21,12:14:44
11/05/21,INVC,3760016165,9821021,TRANSFERS TO #372 J'VILLE,,0,1,50,50,0,11/05/21,INVC,3760016165,U651RLW   ,11/05/21,14:18:13,U651RLW   ,11/05/21,14:18:13
11/04/21,INVC,3760016001,2854962,PENSKE #0456 - LOUISVILLE,,0,2,75,50,0,11/04/21,INVC,3760016001,U651RLW   ,11/03/21,12:11:22,U651RLW   ,11/03/21,12:11:22
11/04/21,INVC,3760015948,2854960,PENSKE #0470 - E. LVILLE,,0,7,75,50,0,11/04/21,INVC,3760015948,U651RLW   ,11/02/21,13:42:27,U651MVB   ,11/04/21,10:17:06
11/02/21,INVC,3760015894,2854962,PENSKE #0456 - LOUISVILLE,,0,2,75,50,0,11/02/21,INVC,3760015894,U651RLW   ,11/01/21,14:31:45,U651RLW   ,11/01/21,14:31:45
11/02/21,INVC,3760015852,2854960,PENSKE #0470 - E. LVILLE,,0,1,75,50,0,11/02/21,INVC,3760015852,U651KAW   ,10/30/21,11:47:20,U651KAW   ,10/30/21,11:47:20
11/02/21,INVC,3760015848,2854960,PENSKE #0470 - E. LVILLE,,0,5,75,50,0,11/02/21,INVC,3760015848,U651KAW   ,10/30/21,11:16:49,U651KAW   ,10/30/21,11:16:49
10/28/21,INVC,3760015700,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,10/28/21,INVC,3760015700,U651KAW   ,10/27/21,13:24:01,U651KAW   ,10/27/21,13:24:21
10/27/21,INVC,3760015693,2852291,ERNST CONCRETE KENTUCKIAN,,0,8,85,50,0,10/27/21,INVC,3760015693,U651PLS   ,10/27/21,12:46:57,U651PLS   ,10/27/21,12:47:08
10/22/21,INVC,3760015430,2854960,PENSKE #0470 - E. LVILLE,,0,2,75,50,0,10/22/21,INVC,3760015430,U651KAW   ,10/21/21,10:33:00,U651KAW   ,10/21/21,10:33:29
10/20/21,INVC,3760015369,9821021,TRANSFERS TO #372 J'VILLE,,0,2,50,50,0,10/20/21,INVC,3760015369,U651TAH   ,10/20/21,12:22:13,U651TAH   ,10/20/21,12:22:13
10/20/21,INVC,3760015368,9821021,TRANSFERS TO #372 J'VILLE,,0,4,50,50,0,10/20/21,INVC,3760015368,U651TAH   ,10/20/21,12:20:59,U651TAH   ,10/20/21,12:20:59
10/20/21,INVC,3760015304,2854960,PENSKE #0470 - E. LVILLE,,0,5,75,50,0,10/20/21,INVC,3760015304,U651RLW   ,10/19/21,10:51:17,U651RLW   ,10/19/21,10:51:17
10/19/21,INVC,3760015311,9821024,TRANSFERS TO #373 E-TOWN,,0,1,50,50,0,10/19/21,INVC,3760015311,U651TAH   ,10/19/21,11:39:55,U651TAH   ,10/19/21,11:39:55
10/18/21,INVC,3760015246,9821024,TRANSFERS TO #373 E-TOWN,,0,2,50,50,0,10/18/21,INVC,3760015246,U651TAH   ,10/18/21,13:39:17,U651TAH   ,10/18/21,13:39:17
10/18/21,INVC,3760015127,2854960,PENSKE #0470 - E. LVILLE,,0,6,75,50,0,10/18/21,INVC,3760015127,U651KAW   ,10/14/21,14:04:32,U651KAW   ,10/14/21,14:04:32
10/14/21,INVC,3760015049,2854962,PENSKE #0456 - LOUISVILLE,,0,3,75,50,0,10/14/21,INVC,3760015049,U651RLW   ,10/13/21,11:15:54,U651RLW   ,10/13/21,11:15:54
10/13/21,INVC,3760015063,9821021,TRANSFERS TO #372 J'VILLE,,0,1,50,50,0,10/13/21,INVC,3760015063,U651KAW   ,10/13/21,14:24:25,U651KAW   ,10/13/21,14:24:25
10/13/21,INVC,3760015043,2854155,"M & M CARTAGE CO., INC.",,0,16,70.5,50,0,10/13/21,INVC,3760015043,U651RLW   ,10/13/21,10:19:59,U651RLW   ,10/13/21,10:20:23
10/13/21,INVC,3760014972,2854960,PENSKE #0470 - E. LVILLE,,0,2,75,50,0,10/13/21,INVC,3760014972,U651RLW   ,10/12/21,11:53:37,U651RLW   ,10/12/21,11:53:37
10/13/21,INVC,3760014919,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,10/13/21,INVC,3760014919,U651KAW   ,10/11/21,12:37:38,U651KAW   ,10/11/21,12:37:38
10/11/21,INVC,3760014900,2853148,"REPUBLIC SERVICES, INC. 3077",,0,4,75,50,0,10/11/21,INVC,3760014900,U651TAH   ,10/11/21,10:40:46,U651TAH   ,10/11/21,10:40:46
10/08/21,INVC,3760014835,2853148,"REPUBLIC SERVICES, INC. 3077",,0,4,75,50,0,10/08/21,INVC,3760014835,U651TAH   ,10/08/21,13:36:30,U651TAH   ,10/08/21,13:36:30
10/07/21,INVC,3760014691,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,10/07/21,INVC,3760014691,U651RLW   ,10/06/21,12:21:42,U651RLW   ,10/06/21,12:21:42
10/06/21,INVC,3760014711,9821021,TRANSFERS TO #372 J'VILLE,,0,4,50,50,0,10/06/21,INVC,3760014711,U651TAH   ,10/06/21,13:41:35,U651TAH   ,10/06/21,13:41:35
10/06/21,INVC,3760014548,2854960,PENSKE #0470 - E. LVILLE,,0,4,75,50,0,10/06/21,INVC,3760014548,U651RLW   ,10/05/21,12:18:13,U651RLW   ,10/05/21,12:18:13
10/05/21,INVC,3760014583,2852565,"GARY JOHNSON TRUCKING, IN",,0,2,85,50,0,10/05/21,INVC,3760014583,U651RLW   ,10/05/21,15:06:19,U651RLW   ,10/05/21,15:06:19
10/04/21,INVC,3760014367,2854962,PENSKE #0456 - LOUISVILLE,,0,4,75,50,0,10/04/21,INVC,3760014367,U651RLW   ,10/01/21,09:55:42,U651RLW   ,10/01/21,09:55:42
10/04/21,INVC,3760014277,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,10/04/21,INVC,3760014277,U651RLW   ,09/29/21,12:13:07,U651RLW   ,09/29/21,12:13:07
09/29/21,INVC,3760014194,2854960,PENSKE #0470 - E. LVILLE,,0,4,75,50,0,09/29/21,INVC,3760014194,U651RLW   ,09/28/21,11:30:38,U651RLW   ,09/28/21,11:30:50
09/29/21,INVC,3760013892,2857412,PENSKE #5471 - JEFFVILLE,,0,2,75,50,0,09/29/21,INVC,3760013892,U651KAW   ,09/22/21,13:59:56,U651KAW   ,09/22/21,13:59:56
09/29/21,INVC,3760013874,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,09/29/21,INVC,3760013874,U651KAW   ,09/22/21,13:06:54,U651KAW   ,09/22/21,13:06:54
09/28/21,INVC,3760014002,2854960,PENSKE #0470 - E. LVILLE,,0,2,75,50,0,09/28/21,INVC,3760014002,U651RLW   ,09/23/21,15:23:34,U651RLW   ,09/23/21,15:23:34
09/28/21,INVC,3760013995,2854960,PENSKE #0470 - E. LVILLE,,0,4,75,50,0,09/28/21,INVC,3760013995,U651RLW   ,09/23/21,15:00:35,U651RLW   ,09/23/21,15:00:35
09/28/21,INVC,3760013868,2854962,PENSKE #0456 - LOUISVILLE,,0,5,75,50,0,09/28/21,INVC,3760013868,U651KAW   ,09/22/21,12:41:02,U651KAW   ,09/22/21,12:41:02
09/28/21,INVC,3760013558,2850024,FOUR SOLUTIONS LLC,,0,4,70,50,0,09/28/21,INVC,3760013558,U651MWP   ,09/15/21,10:21:07,U651MWP   ,09/15/21,10:22:40
09/23/21,INVC,3760013920,9821027,TRANSFERS TO #374 SEYMOUR,,0,1,50,50,0,09/23/21,INVC,3760013920,U651RLW   ,09/23/21,07:32:03,U651RLW   ,09/23/21,07:32:03
09/21/21,INVC,3760013794,2853148,"REPUBLIC SERVICES, INC. 3077",,0,4,75,50,0,09/21/21,INVC,3760013794,U651TAH   ,09/21/21,10:23:47,U651TAH   ,09/21/21,10:23:47
09/20/21,INVC,3760013637,2854960,PENSKE #0470 - E. LVILLE,,0,4,75,50,0,09/20/21,INVC,3760013637,U651RLW   ,09/16/21,10:40:18,U651RLW   ,09/16/21,10:40:18
09/20/21,INVC,3760013508,2854960,PENSKE #0470 - E. LVILLE,,0,5,75,50,0,09/20/21,INVC,3760013508,U651RLW   ,09/14/21,13:33:20,U651RLW   ,09/14/21,13:33:20
09/18/21,INVC,3760013590,376,EXIE MAY FARMS,,0,2,75,50,0,09/18/21,INVC,3760013590,U651RLW   ,09/15/21,12:06:34,U651RLW   ,09/15/21,14:06:49
09/14/21,INVC,3760013488,9821021,TRANSFERS TO #372 J'VILLE,,0,1,50,50,0,09/14/21,INVC,3760013488,U651RLW   ,09/14/21,10:52:05,U651RLW   ,09/14/21,10:52:12
09/10/21,INVC,3760013267,2854960,PENSKE #0470 - E. LVILLE,,0,3,75,50,0,09/10/21,INVC,3760013267,U651RLW   ,09/09/21,13:16:31,U651RLW   ,09/09/21,13:16:31
09/08/21,INVC,3760013095,2854960,PENSKE #0470 - E. LVILLE,,0,7,75,50,0,09/08/21,INVC,3760013095,U651RLW   ,09/07/21,13:48:53,U651RLW   ,09/07/21,13:48:53
09/08/21,INVC,3760012983,2857412,PENSKE #5471 - JEFFVILLE,,0,2,75,50,0,09/08/21,INVC,3760012983,U651RLW   ,09/03/21,10:05:41,U651RLW   ,09/03/21,10:05:50
09/08/21,INVC,3760011914,2850024,FOUR SOLUTIONS LLC,,0,19,60,50,0,09/08/21,INVC,3760011914,U651JLE   ,08/31/21,13:22:55,U651RLW   ,09/02/21,13:52:56
09/08/21,INVC,3760011914,2850024,FOUR SOLUTIONS LLC,,0,12,70,50,0,09/08/21,INVC,3760011914,U651JLE   ,08/31/21,13:21:48,U651RLW   ,09/02/21,13:52:47
09/07/21,INVC,3760013073,2854960,PENSKE #0470 - E. LVILLE,,0,4,75,50,0,09/07/21,INVC,3760013073,U651TAH   ,09/07/21,10:14:15,U651TAH   ,09/07/21,10:14:15
09/07/21,INVC,3760013072,2854960,PENSKE #0470 - E. LVILLE,,0,1,75,50,0,09/07/21,INVC,3760013072,U651TAH   ,09/07/21,10:06:49,U651TAH   ,09/07/21,10:06:49
09/07/21,INVC,3760013069,2854960,PENSKE #0470 - E. LVILLE,,0,5,75,50,0,09/07/21,INVC,3760013069,U651TAH   ,09/07/21,10:01:44,U651TAH   ,09/07/21,10:01:44
09/02/21,INVC,3760012915,2853148,"REPUBLIC SERVICES, INC. 3077",,0,2,75,50,0,09/02/21,INVC,3760012915,U651TAH   ,09/02/21,09:31:47,U651TAH   ,09/02/21,09:31:47
09/02/21,INVC,3760012857,2854962,PENSKE #0456 - LOUISVILLE,,0,4,75,50,0,09/02/21,INVC,3760012857,U651RLW   ,09/01/21,10:33:03,U651RLW   ,09/01/21,10:33:03
09/01/21,INVC,3760012854,9821021,TRANSFERS TO #372 J'VILLE,,0,4,50,50,0,09/01/21,INVC,3760012854,U651RLW   ,09/01/21,10:19:08,U651RLW   ,09/01/21,10:19:08
09/01/21,INVC,3760012846,9821021,TRANSFERS TO #372 J'VILLE,,0,3,50,50,0,09/01/21,INVC,3760012846,U651RLW   ,09/01/21,09:02:59,U651RLW   ,09/01/21,09:02:59
09/01/21,VINV,3760012845,9821021,VOID,,0,4,50,50,0,09/01/21,VINV,3760012845,U651RLW   ,09/01/21,09:02:17,U651RLW   ,09/01/21,09:02:17
09/01/21,INVC,3760012844,9821021,TRANSFERS TO #372 J'VILLE,,0,1,50,50,0,09/01/21,INVC,3760012844,U651RLW   ,09/01/21,09:01:15,U651RLW   ,09/01/21,09:01:23
09/01/21,INVC,3760012649,9821021,TRANSFERS TO #372 J'VILLE,,0,8,50,50,0,09/01/21,INVC,3760012649,U651RLW   ,09/01/21,08:57:23,U651RLW   ,09/01/21,08:57:23
08/31/21,INVC,3760012755,2854962,PENSKE #0456 - LOUISVILLE,,0,1,75,50,0,08/31/21,INVC,3760012755,U651RLW   ,08/30/21,11:55:10,U651RLW   ,08/30/21,11:55:10
08/30/21,INVC,3760012569,2854960,PENSKE #0470 - E. LVILLE,,0,2,75,50,0,08/30/21,INVC,3760012569,U651KAW   ,08/26/21,16:03:46,U651KAW   ,08/26/21,16:04:30
08/27/21,INVC,3760012669,2854960,PENSKE #0470 - E. LVILLE,,0,5,75,50,0,08/27/21,INVC,3760012669,U651MKH   ,08/27/21,13:40:44,U651MKH   ,08/27/21,13:40:55
08/27/21,INVC,3760012610,2853148,"REPUBLIC SERVICES, INC. 3077",,0,6,75,50,0,08/27/21,INVC,3760012610,U651MKH   ,08/27/21,10:05:30,U651MKH   ,08/27/21,10:05:30
08/27/21,INVC,3760012590,2854155,"M & M CARTAGE CO., INC.",,0,12,70.5,50,0,08/27/21,INVC,3760012590,U651RLW   ,08/27/21,09:13:16,U651RLW   ,08/27/21,09:13:16
08/25/21,INVC,3760012493,9821021,TRANSFERS TO #372 J'VILLE,,0,5,50,50,0,08/25/21,INVC,3760012493,U651RLW   ,08/25/21,14:31:33,U651RLW   ,08/25/21,14:31:33
08/25/21,INVC,3760012441,2854155,"M & M CARTAGE CO., INC.",,0,2,70.5,50,0,08/25/21,INVC,3760012441,U651RLW   ,08/25/21,08:29:35,U651RLW   ,08/25/21,08:30:15
08/24/21,INVC,3760012292,2854962,PENSKE #0456 - LOUISVILLE,,0,2,75,50,0,08/24/21,INVC,3760012292,U651RLW   ,08/23/21,10:10:29,U651RLW   ,08/23/21,10:10:29
08/20/21,INVC,3760012260,2854155,"M & M CARTAGE CO., INC.",,0,8,70.5,50,0,08/20/21,INVC,3760012260,U651RLW   ,08/20/21,11:29:23,U651RLW   ,08/20/21,11:29:41
08/19/21,INVC,3760012183,9821027,TRANSFERS TO #374 SEYMOUR,,0,4,50,50,0,08/19/21,INVC,3760012183,U651RLW   ,08/19/21,07:16:43,U651RLW   ,08/19/21,07:16:43
